Epoch		Train-loss		Test-loss		Train-IoU		Test-IoU		learningRate
1		0.9301		0.7498		0.0000		0.2501		0.00050000
2		0.6417		0.6005		0.0000		0.3030		0.00045477
3		0.5530		0.5639		0.0000		0.3111		0.00040903
4		0.5001		0.5118		0.0000		0.3451		0.00036271
5		0.4679		0.4852		0.0000		0.3562		0.00031572
6		0.4393		0.5206		0.0000		0.3438		0.00026794
7		0.4187		0.4302		0.0000		0.3821		0.00021919
8		0.3968		0.4266		0.0000		0.3840		0.00016919
9		0.3759		0.4185		0.0000		0.3894		0.00011746
